date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:46:21	34487/34487	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2016:55:55%20GMT	https://docs.derivative.ca/Category:Touch_Glossary	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Category_Touch_Glossary.html	(from )
17:46:21	250/250	U-----	200	untouched ('OK')	text/plain	etag:%2264358a0d-fa%22	https://docs.derivative.ca/robots.txt		(from )
17:46:22	32241/32241	---MC-	200	added ('OK')	text/css	etag:W/%221h1nd%22	https://docs.derivative.ca/load.php?lang=en-ca&modules=mediawiki.action.styles%7Cmediawiki.helplink%7Cskins.vector.styles.legacy&only=styles&skin=vector	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/load2dfb.css	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:22	15086/15086	---M--	200	added ('OK')	image/x-icon	etag:%2260255ed2-3aee%22	https://docs.derivative.ca/favicon.ico	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/favicon.ico	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:22	896/896	---MC-	200	added ('OK')	application/opensearchdescription+xml	date:Sat,%2024%20May%202025%2000:46:21%20GMT	https://docs.derivative.ca/opensearch_desc.php	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/opensearch_desc.php	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:22	603/603	---MC-	200	added ('OK')	application/rsd+xml	date:Sat,%2024%20May%202025%2000:46:22%20GMT	https://docs.derivative.ca/api.php?action=rsd	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/api-result251f.xml	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:22	21679/21679	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2016:48:36%20GMT	https://docs.derivative.ca/.toe	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:23	20931/20931	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2018:47:02%20GMT	https://docs.derivative.ca/.tox	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/-2.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:23	37066/37066	U-----	200	untouched ('')	text/javascript	etag:W/%22lshqh%22	https://docs.derivative.ca/load.php?lang=en-ca&modules=startup&only=scripts&raw=1&skin=vector	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/load4355.php	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:23	301/301	U-----	200	untouched ('OK')	text/css	etag:W/%22ofv44%22	https://docs.derivative.ca/load.php?lang=en-ca&modules=site.styles&only=styles&skin=vector	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/load7c2b.css	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:24	21183/21183	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2016:58:53%20GMT	https://docs.derivative.ca/Absolute_Time	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Absolute_Time.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:24	38430/38430	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2017:30:39%20GMT	https://docs.derivative.ca/Animation_Editor	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Animation_Editor.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:24	79804/79804	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2001:27:27%20GMT	https://docs.derivative.ca/Annotate_COMP	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Annotate_COMP.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:24	20146/20146	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2022:13:41%20GMT	https://docs.derivative.ca/Art-Net	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Art-Net.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:24	47100/47100	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2017:04:03%20GMT	https://docs.derivative.ca/Attribute	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Attribute.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:25	47793/47793	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2018:20:17%20GMT	https://docs.derivative.ca/Experimental:Attribute	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Experimental_Attribute.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:25	19619/19619	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2012:11:32%20GMT	https://docs.derivative.ca/Backdrop	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Backdrop.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:25	34248/34248	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2010:53:41%20GMT	https://docs.derivative.ca/Binding	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Binding.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:25	19479/19479	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2011:41:56%20GMT	https://docs.derivative.ca/Blending	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Blending.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:26	33100/33100	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2023:35:37%20GMT	https://docs.derivative.ca/Bookmark	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Bookmark.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:26	21307/21307	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2000:47:17%20GMT	https://docs.derivative.ca/Bypass_Flag	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Bypass_Flag.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:26	19834/19834	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2009:33:22%20GMT	https://docs.derivative.ca/Callback	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Callback.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:26	21600/21600	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2018:02:58%20GMT	https://docs.derivative.ca/Channel	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Channel.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:26	79949/79949	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Apr%202025%2017:20:31%20GMT	https://docs.derivative.ca/CHOP	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/CHOP.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:27	83068/83068	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Apr%202025%2021:59:51%20GMT	https://docs.derivative.ca/Experimental:CHOP	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Experimental_CHOP.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:27	44828/44828	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2010:55:57%20GMT	https://docs.derivative.ca/CHOP_Export	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/CHOP_Export.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:27	21658/21658	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2008:06:29%20GMT	https://docs.derivative.ca/CHOP_Viewer	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/CHOP_Viewer.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:27	27638/27638	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2017:31:48%20GMT	https://docs.derivative.ca/Clone	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Clone.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:27	19960/19960	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2012:17:12%20GMT	https://docs.derivative.ca/Compare_Flag	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Compare_Flag.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:28	48716/48716	---MCZ	200	added ('OK')	text/html	date:Tue,%2020%20May%202025%2009:42:10%20GMT	https://docs.derivative.ca/Component	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Component.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:28	52833/52833	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2019:50:44%20GMT	https://docs.derivative.ca/Experimental:Component	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Experimental_Component.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:28	24267/24267	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2001:57:35%20GMT	https://docs.derivative.ca/Component_Variables	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Component_Variables.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:28	19462/19462	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2015:06:06%20GMT	https://docs.derivative.ca/Connector	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Connector.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:28	114933/114933	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2017:00:25%20GMT	https://docs.derivative.ca/Container_COMP	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Container_COMP.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:29	20460/20460	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2004:00:54%20GMT	https://docs.derivative.ca/Convex_and_Concave_Polygons	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Convex_and_Concave_Polygons.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:29	33114/33114	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2017:38:25%20GMT	https://docs.derivative.ca/Cook	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Cook.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:29	23400/23400	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2000:47:05%20GMT	https://docs.derivative.ca/Cooking_Flag	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Cooking_Flag.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:29	18548/18548	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2010:37:41%20GMT	https://docs.derivative.ca/CPU	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/CPU.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:29	20018/20018	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Apr%202025%2001:32:34%20GMT	https://docs.derivative.ca/CUDA	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/CUDA.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:30	19090/19090	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2012:17:14%20GMT	https://docs.derivative.ca/Current_Flag	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Current_Flag.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:30	31523/31523	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2019:06:50%20GMT	https://docs.derivative.ca/Dante	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Dante.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:30	51341/51341	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2017:30:18%20GMT	https://docs.derivative.ca/DAT	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/DAT.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:30	56755/56755	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2018:31:15%20GMT	https://docs.derivative.ca/Experimental:DAT	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Experimental_DAT.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:31	21717/21717	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2022:04:27%20GMT	https://docs.derivative.ca/Dependency	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Dependency.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:31	21019/21019	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2017:57:33%20GMT	https://docs.derivative.ca/Designer_Mode	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Designer_Mode.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:31	19883/19883	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2014:27:48%20GMT	https://docs.derivative.ca/Dialog	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Dialog.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:31	23743/23743	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2003:00:18%20GMT	https://docs.derivative.ca/Display_Flag	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Display_Flag.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:31	20427/20427	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2017:24:37%20GMT	https://docs.derivative.ca/Display_Options	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Display_Options.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:32	23774/23774	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2003:18:20%20GMT	https://docs.derivative.ca/Docking	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Docking.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:32	27229/27229	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2021:09:28%20GMT	https://docs.derivative.ca/Event	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Event.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:32	33463/33463	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2017:54:25%20GMT	https://docs.derivative.ca/Export	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Export.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:32	20955/20955	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2021:05:40%20GMT	https://docs.derivative.ca/Expression	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Expression.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:33	21372/21372	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Apr%202025%2019:34:37%20GMT	https://docs.derivative.ca/Extend_Conditions	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Extend_Conditions.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:33	84856/84856	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2017:07:24%20GMT	https://docs.derivative.ca/Extensions	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Extensions.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:33	35670/35670	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2007:21:39%20GMT	https://docs.derivative.ca/Talk:Extensions	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Talk_Extensions.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:33	86151/86151	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2002:32:55%20GMT	https://docs.derivative.ca/Experimental:Extensions	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Experimental_Extensions.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:34	19367/19367	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2015:09:05%20GMT	https://docs.derivative.ca/Filter	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Filter.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:34	21119/21119	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2022:42:22%20GMT	https://docs.derivative.ca/Filter_per_Sample	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Filter_per_Sample.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:34	29000/29000	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2019:23:44%20GMT	https://docs.derivative.ca/Flag	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Flag.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:34	21185/21185	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2002:00:56%20GMT	https://docs.derivative.ca/Folder	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Folder.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:34	27267/27267	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2018:03:36%20GMT	https://docs.derivative.ca/Frame	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Frame.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:35	21304/21304	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2022:51:53%20GMT	https://docs.derivative.ca/Frame_Rate	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Frame_Rate.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:35	19048/19048	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Mar%202025%2004:19:32%20GMT	https://docs.derivative.ca/Function_Keys	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Function_Keys.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:35	19516/19516	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2013:19:05%20GMT	https://docs.derivative.ca/Generator	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Generator.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:35	131082/131082	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Mar%202025%2018:48:01%20GMT	https://docs.derivative.ca/Geometry_COMP	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Geometry_COMP.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:35	21692/21692	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2002:19:43%20GMT	https://docs.derivative.ca/Geometry_Spreadsheet	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Geometry_Spreadsheet.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:36	43028/43028	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2016:32:35%20GMT	https://docs.derivative.ca/Geometry_Viewer	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Geometry_Viewer.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:36	21904/21904	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2023:09:23%20GMT	https://docs.derivative.ca/Global_OP_Shortcut	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Global_OP_Shortcut.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:36	21097/21097	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2004:38:03%20GMT	https://docs.derivative.ca/GoPro_Cineform	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/GoPro_Cineform.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:36	18735/18735	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Mar%202025%2007:32:02%20GMT	https://docs.derivative.ca/GPU	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/GPU.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:36	18924/18924	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2001:57:20%20GMT	https://docs.derivative.ca/H.264_Streaming	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/H.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:37	28719/28719	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2018:48:56%20GMT	https://docs.derivative.ca/Hap	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Hap.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:37	24738/24738	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2022:42:24%20GMT	https://docs.derivative.ca/Hierarchy	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Hierarchy.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:37	23571/23571	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2022:45:40%20GMT	https://docs.derivative.ca/Immune	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Immune.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:37	22671/22671	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2021:20:26%20GMT	https://docs.derivative.ca/Instance	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Instance.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:38	24412/24412	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2023:09:23%20GMT	https://docs.derivative.ca/Internal_Operators	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Internal_Operators.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:38	40966/40966	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2009:23:14%20GMT	https://docs.derivative.ca/Internal_Parameters	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Internal_Parameters.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:38	39021/39021	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2016:39:08%20GMT	https://docs.derivative.ca/Interoperability	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Interoperability.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:38	20295/20295	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2021:23:01%20GMT	https://docs.derivative.ca/Keyboard_Shortcuts	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Keyboard_Shortcuts.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:38	19278/19278	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2022:42:55%20GMT	https://docs.derivative.ca/Keyframe	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Keyframe.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:39	23643/23643	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2018:15:15%20GMT	https://docs.derivative.ca/Keyframe_Animation	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Keyframe_Animation.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:39	25799/25799	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Mar%202025%2011:12:36%20GMT	https://docs.derivative.ca/Layout	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Layout.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:39	28246/28246	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2000:58:05%20GMT	https://docs.derivative.ca/Link	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Link.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:39	23229/23229	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2013:07:58%20GMT	https://docs.derivative.ca/Lock_Flag	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Lock_Flag.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:39	21384/21384	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202025%2001:14:48%20GMT	https://docs.derivative.ca/Macro	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Macro.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:40	26962/26962	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2021:04:18%20GMT	https://docs.derivative.ca/MAT	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/MAT.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:40	30397/30397	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2002:03:01%20GMT	https://docs.derivative.ca/Experimental:MAT	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Experimental_MAT.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
17:46:40	19434/19434	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Mar%202025%2014:32:53%20GMT	https://docs.derivative.ca/Menu_Bar	C:/Users/dando/OneDrive/Documents/TouchDesigner%20Documentation/docs.derivative.ca/Menu_Bar.html	(from https://docs.derivative.ca/Category:Touch_Glossary)
